cell_id,transect_id,natpark_in_out,survey_id,country_id,zebra_count,zebra_observations,livestock_count,livestock_observations,buffalo_count,buffalo_observations,agriculture_count,agriculture_observations,humanresources_count,humanresources_observations
35686,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35687,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35688,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35689,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35690,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35691,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35692,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35693,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35694,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35695,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35696,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35697,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35698,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35699,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35700,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35701,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35702,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35703,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35704,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35705,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35706,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35707,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35708,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35709,5841,1,833,17,0,0,0,0,0,0,0,0,0,0
35710,5841,0,833,17,0,0,0,0,0,0,0,0,0,0
35711,5841,0,833,17,0,0,0,0,0,0,0,0,0,0
35712,5841,0,833,17,0,0,0,0,0,0,0,0,0,0
35713,5841,0,833,17,0,0,0,0,0,0,0,0,0,0
35714,5841,0,833,17,0,0,0,0,0,0,0,0,0,0
35715,5841,0,833,17,0,0,0,0,0,0,0,0,0,0
35716,5840,0,833,17,0,0,0,0,0,0,0,0,0,0
35717,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35718,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35719,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35720,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35721,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35722,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35723,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35724,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35725,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35726,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35727,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35728,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35729,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35730,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35731,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35732,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35733,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35734,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35735,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35736,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35737,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35738,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35739,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35740,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35741,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35742,5840,1,833,17,0,0,0,0,0,0,0,0,0,0
35743,5840,0,833,17,0,0,0,0,0,0,0,0,0,0
35744,5839,0,833,17,0,0,0,0,0,0,0,0,0,0
35745,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35746,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35747,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35748,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35749,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35750,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35751,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35752,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35753,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35754,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35755,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35756,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35757,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35758,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35759,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35760,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35761,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35762,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35763,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35764,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35765,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35766,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35767,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35768,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35769,5839,1,833,17,0,0,0,0,0,0,0,0,0,0
35770,5839,0,833,17,0,0,0,0,0,0,0,0,0,0
35771,5839,0,833,17,0,0,0,0,0,0,0,0,0,0
35772,5838,0,833,17,0,0,0,0,0,0,0,0,0,0
35773,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35774,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35775,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35776,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35777,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35778,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35779,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35780,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35781,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35782,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35783,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35784,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35785,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35786,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35787,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35788,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35789,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35790,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35791,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35792,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35793,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35794,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35795,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35796,5838,1,833,17,0,0,0,0,0,0,0,0,0,0
35797,5838,0,833,17,0,0,0,0,0,0,0,0,0,0
35798,5838,0,833,17,0,0,0,0,0,0,0,0,0,0
35799,5838,0,833,17,0,0,0,0,0,0,0,0,0,0
35800,5837,0,833,17,0,0,0,0,0,0,0,0,0,0
35801,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35802,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35803,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35804,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35805,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35806,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35807,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35808,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35809,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35810,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35811,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35812,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35813,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35814,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35815,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35816,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35817,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35818,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35819,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35820,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35821,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35822,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35823,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35824,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35825,5837,1,833,17,0,0,0,0,0,0,0,0,0,0
35826,5837,0,833,17,0,0,0,0,0,0,0,0,0,0
35827,5837,0,833,17,0,0,0,0,0,0,0,0,0,0
35828,5837,0,833,17,0,0,0,0,0,0,0,0,0,0
35829,5837,0,833,17,0,0,0,0,0,0,0,0,0,0
35830,5837,0,833,17,0,0,0,0,0,0,0,0,0,0
35831,5837,0,833,17,0,0,0,0,0,0,0,0,0,0
35832,5837,0,833,17,0,0,0,0,0,0,0,0,0,0
35833,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35834,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35835,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35836,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35837,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35838,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35839,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35840,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35841,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35842,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35843,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35844,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35845,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35846,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35847,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35848,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35849,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35850,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35851,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35852,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35853,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35854,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35855,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35856,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35857,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35858,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35859,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35860,5836,1,833,17,0,0,0,0,0,0,0,0,0,0
35861,5836,0,833,17,0,0,0,0,0,0,0,0,0,0
35862,5836,0,833,17,0,0,0,0,0,0,0,0,0,0
35863,5836,0,833,17,0,0,0,0,0,0,0,0,0,0
35864,5836,0,833,17,0,0,0,0,0,0,0,0,0,0
35865,5836,0,833,17,0,0,0,0,0,0,0,0,0,0
35866,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35867,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35868,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35869,5835,0,833,17,0,0,0,0,0,0,0,0,0,0
35870,5835,0,833,17,0,0,0,0,0,0,0,0,0,0
35871,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35872,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35873,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35874,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35875,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35876,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35877,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35878,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35879,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35880,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35881,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35882,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35883,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35884,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35885,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35886,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35887,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35888,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35889,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35890,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35891,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35892,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35893,5835,1,833,17,0,0,0,0,0,0,0,0,0,0
35894,5835,0,833,17,0,0,0,0,0,0,0,0,0,0
35895,5835,0,833,17,0,0,0,0,0,0,0,0,0,0
35896,5835,0,833,17,0,0,0,0,0,0,0,0,0,0
35897,5835,0,833,17,0,0,0,0,0,0,0,0,0,0
35898,5835,0,833,17,0,0,0,0,0,0,0,0,0,0
35899,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35900,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35901,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35902,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35903,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35904,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35905,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35906,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35907,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35908,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35909,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35910,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35911,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35912,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35913,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35914,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35915,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35916,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35917,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35918,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35919,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35920,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35921,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35922,5834,1,833,17,0,0,0,0,0,0,0,0,0,0
35923,5834,0,833,17,0,0,0,0,0,0,0,0,0,0
35924,5834,0,833,17,0,0,0,0,0,0,0,0,0,0
35925,5834,0,833,17,0,0,0,0,0,0,0,0,0,0
35926,5834,0,833,17,0,0,0,0,0,0,0,0,0,0
35927,5834,0,833,17,0,0,0,0,0,0,0,0,0,0
35928,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35929,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35930,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35931,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35932,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35933,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35934,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35935,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35936,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35937,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35938,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35939,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35940,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35941,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35942,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35943,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35944,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35945,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35946,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35947,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35948,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35949,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35950,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35951,5833,1,833,17,0,0,0,0,0,0,0,0,0,0
35952,5833,0,833,17,0,0,0,0,0,0,0,0,0,0
35953,5833,0,833,17,0,0,0,0,0,0,0,0,0,0
35954,5833,0,833,17,0,0,0,0,0,0,0,0,0,0
35955,5833,0,833,17,0,0,0,0,0,0,0,0,0,0
35956,5833,0,833,17,0,0,0,0,0,0,0,0,0,0
35957,5832,0,833,17,0,0,0,0,0,0,0,0,0,0
35958,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35959,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35960,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35961,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35962,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35963,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35964,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35965,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35966,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35967,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35968,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35969,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35970,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35971,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35972,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35973,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35974,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35975,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35976,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35977,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35978,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35979,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35980,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35981,5832,1,833,17,0,0,0,0,0,0,0,0,0,0
35982,5832,0,833,17,0,0,0,0,0,0,0,0,0,0
35983,5832,0,833,17,0,0,0,0,0,0,0,0,0,0
35984,5832,0,833,17,0,0,0,0,0,0,0,0,0,0
35985,5832,0,833,17,0,0,0,0,0,0,0,0,0,0
35986,5831,0,833,17,0,0,0,0,0,0,0,0,0,0
35987,5831,0,833,17,0,0,0,0,0,0,0,0,0,0
35988,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
35989,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
35990,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
35991,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
35992,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
35993,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
35994,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
35995,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
35996,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
35997,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
35998,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
35999,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36000,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36001,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36002,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36003,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36004,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36005,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36006,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36007,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36008,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36009,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36010,5831,1,833,17,0,0,0,0,0,0,0,0,0,0
36011,5831,0,833,17,0,0,0,0,0,0,0,0,0,0
36012,5831,0,833,17,0,0,0,0,0,0,0,0,0,0
36013,5831,0,833,17,0,0,0,0,0,0,0,0,0,0
36014,5831,0,833,17,0,0,0,0,0,0,0,0,0,0
36015,5830,0,833,17,0,0,0,0,0,0,0,0,0,0
36016,5830,0,833,17,0,0,0,0,0,0,0,0,0,0
36017,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36018,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36019,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36020,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36021,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36022,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36023,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36024,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36025,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36026,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36027,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36028,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36029,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36030,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36031,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36032,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36033,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36034,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36035,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36036,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36037,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36038,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
36039,5830,1,833,17,0,0,0,0,0,0,0,0,0,0
